ncbiID	fullName	rank	parentID
999999126	SARS-CoV-2_GCA_011538015.1	norank	11118
999999127	SARS-CoV-2_GCA_011538025.1	norank	11118
999999128	SARS-CoV-2_GCA_011538055.1	norank	11118
999999129	SARS-CoV-2_GCA_011538105.1	norank	11118
999999130	SARS-CoV-2_GCA_011544975.1	norank	11118
999999131	SARS-CoV-2_GCA_011545025.1	norank	11118
999999132	SARS-CoV-2_GCA_011545035.1	norank	11118
999999133	SARS-CoV-2_GCA_011545065.1	norank	11118
999999134	SARS-CoV-2_GCA_011545075.1	norank	11118
999999135	SARS-CoV-2_GCA_011545085.1	norank	11118
999999136	SARS-CoV-2_GCA_011545095.1	norank	11118
999999137	SARS-CoV-2_GCA_011545125.1	norank	11118
999999138	SARS-CoV-2_GCA_011545135.1	norank	11118
999999139	SARS-CoV-2_GCA_011545165.1	norank	11118
999999140	SARS-CoV-2_GCA_011545235.1	norank	11118
999999141	SARS-CoV-2_GCA_011545245.1	norank	11118
999999142	SARS-CoV-2_GCA_011545275.1	norank	11118
999999143	SARS-CoV-2_GCA_011545285.1	norank	11118
999999144	SARS-CoV-2_GCA_011545295.1	norank	11118
999999145	SARS-CoV-2_GCA_011545325.1	norank	11118
999999146	SARS-CoV-2_GCA_011545335.1	norank	11118
999999147	SARS-CoV-2_GCA_011545345.1	norank	11118
999999148	SARS-CoV-2_GCA_011545355.1	norank	11118
999999149	SARS-CoV-2_GCA_011545425.1	norank	11118
999999150	SARS-CoV-2_GCA_011545455.1	norank	11118
999999151	SARS-CoV-2_GCA_011545485.1	norank	11118
999999152	SARS-CoV-2_IHG-PAS-8-30	norank	11118
999999153	SARS-CoV-2_IHG-PAS-8-29	norank	11118
999999154	SARS-CoV-2_WB-IICB-030	norank	11118
999999155	SARS-CoV-2_20CV0415	norank	11118
999999156	SARS-CoV-2_20CV0409	norank	11118
999999157	SARS-CoV-2_BS-65256329	norank	11118
999999158	SARS-CoV-2_BS-65255924	norank	11118
999999159	SARS-CoV-2_ULG-10498	norank	11118
999999160	SARS-CoV-2_VA-DCLS-1552	norank	11118
999999161	SARS-CoV-2_VA-DCLS-1520	norank	11118
999999162	SARS-CoV-2_QEUH-960A52	norank	11118
999999163	SARS-CoV-2_MILK-970CB3	norank	11118
999999164	SARS-CoV-2_MILK-9E2C43	norank	11118
999999165	SARS-CoV-2_MILK-9E2144	norank	11118
999999166	SARS-CoV-2_LA-EVTL185	norank	11118
999999167	SARS-CoV-2_WX-NVRL-72IRL33081	norank	11118
999999168	SARS-CoV-2_WX-NVRL-72IRL33055	norank	11118
999999169	SARS-CoV-2_ZH-EMC-651	norank	11118
999999170	SARS-CoV-2_ZH-EMC-650	norank	11118
999999171	SARS-CoV-2_NRL_8496	norank	11118
999999172	SARS-CoV-2_NRL_8458	norank	11118
999999173	SARS-CoV-2_NSW2829	norank	11118
999999174	SARS-CoV-2_NSW2827	norank	11118
999999175	SARS-CoV-2_QEUH-9D3252	norank	11118
999999176	SARS-CoV-2_QEUH-9D1272	norank	11118
999999177	SARS-CoV-2_COL-InDRE-76	norank	11118
999999178	SARS-CoV-2_COL-InDRE-75	norank	11118
999999179	SARS-CoV-2_BAL-Sliema-9	norank	11118
999999180	SARS-CoV-2_BAL-Sliema-5	norank	11118
999999181	SARS-CoV-2_YO-UGM-10004	norank	11118
999999182	SARS-CoV-2_YO-UGM-10003	norank	11118
999999183	SARS-CoV-2_CVL-s2064	norank	11118
999999184	SARS-CoV-2_CVL-s2057	norank	11118
999999185	SARS-CoV-2_1034	norank	11118
999999186	SARS-CoV-2_1018	norank	11118
999999187	SARS-CoV-2_USFQ-253	norank	11118
999999188	SARS-CoV-2_CAM-IZSM-172	norank	11118
999999189	SARS-CoV-2_CAM-IZSM-166	norank	11118
999999190	SARS-CoV-2_NGY-NNH-021	norank	11118
999999191	SARS-CoV-2_NGY-NNH-020	norank	11118
999999192	SARS-CoV-2_LIM-UPCH-0162	norank	11118
999999193	SARS-CoV-2_LIM-UPCH-0161	norank	11118
999999194	SARS-CoV-2_NPHL-2759	norank	11118
999999195	SARS-CoV-2_NPHL-2727	norank	11118
999999196	SARS-CoV-2_20-52649	norank	11118
999999197	SARS-CoV-2_20-52646	norank	11118
999999198	SARS-CoV-2_SVE-RII-MH231S	norank	11118
999999199	SARS-CoV-2_3187	norank	11118
999999200	SARS-CoV-2_3153	norank	11118
999999201	SARS-CoV-2_203360728	norank	11118
999999202	SARS-CoV-2_203360727	norank	11118
999999203	SARS-CoV-2_VB20175856	norank	11118
999999204	SARS-CoV-2_VB20175873	norank	11118
999999205	SARS-CoV-2_USFQ-226	norank	11118
999999206	SARS-CoV-2_NW-HHU-99	norank	11118
999999207	SARS-CoV-2_NW-HHU-94	norank	11118
999999208	SARS-CoV-2_KAUST-JEDDAH473	norank	11118
999999209	SARS-CoV-2_KAUST-JEDDAH469	norank	11118
999999210	SARS-CoV-2_NTU30	norank	11118
999999211	SARS-CoV-2_KRISP-K002688	norank	11118
999999212	SARS-CoV-2_KRISP-K002684	norank	11118
999999213	SARS-CoV-2_C-VSVRI-SERVAC	norank	11118
999999214	SARS-CoV-2_EGY-040	norank	11118
999999215	SARS-CoV-2_SP-163	norank	11118
999999216	SARS-CoV-2_DC-INS-197	norank	11118
999999217	SARS-CoV-2_ULG-10368	norank	11118
999999218	SARS-CoV-2_PAC-IHU-1362	norank	11118
999999219	SARS-CoV-2_MH-NIV-215370	norank	11118
999999220	SARS-CoV-2_Lutsk-889	norank	11118
999999221	SARS-CoV-2_Kyiv-785	norank	11118
999999222	SARS-CoV-2_CT-IrsiCaixa-2020090134-2	norank	11118
999999223	SARS-CoV-2_MD-IBV-99007157	norank	11118
999999224	SARS-CoV-2_PAC-IHU-1068	norank	11118
999999225	SARS-CoV-2_ON-UHTC-0272	norank	11118
999999226	SARS-CoV-2_ON-UHTC-0271	norank	11118
1046625	Acinetobacter lwoffii WJ10621	strain	28090
1114970	Pseudomonas fluorescens F113	strain	294
294	Pseudomonas fluorescens	species	136843
136843	Pseudomonas fluorescens group	speciesgroup	286
1123015	Pseudomonas aeruginosa DSM 50071 = NBRC 12689	strain	287
1168588	Acinetobacter baumannii Ab11111	strain	470
1217634	Acinetobacter baumannii NIPH 410	strain	470
1217669	Acinetobacter lwoffii NIPH 715	strain	28090
1221307	Acinetobacter lwoffii TG19636	strain	28090
1224166	Acinetobacter baumannii ABNIH26	strain	470
1242245	Acinetobacter johnsonii XBB1	strain	40214
1257043	Acinetobacter ursingii ANC 3649	strain	108980
1310581	Acinetobacter baumannii 34654	strain	470
1310684	Acinetobacter baumannii 83444	strain	470
1310697	Acinetobacter baumannii 21072	strain	470
1310712	Acinetobacter baumannii 655555	strain	470
1310762	Acinetobacter baumannii 1391434	strain	470
1310868	Acinetobacter baumannii 25307_4	strain	470
1310925	Acinetobacter baumannii 25691_1	strain	470
1310926	Acinetobacter baumannii 25691_2	strain	470
1310929	Acinetobacter baumannii 25691_5	strain	470
1310930	Acinetobacter baumannii 25691_6	strain	470
1310931	Acinetobacter baumannii 25691_7	strain	470
1310932	Acinetobacter baumannii 25691_8	strain	470
1310933	Acinetobacter baumannii 25691_9	strain	470
1310934	Acinetobacter baumannii 25691_10	strain	470
1310935	Acinetobacter baumannii 25935_1	strain	470
1310936	Acinetobacter baumannii 25935_2	strain	470
1310938	Acinetobacter baumannii 25935_4	strain	470
1310939	Acinetobacter baumannii 25935_5	strain	470
1310940	Acinetobacter baumannii 25935_6	strain	470
1310941	Acinetobacter baumannii 25935_7	strain	470
1310942	Acinetobacter baumannii 25935_8	strain	470
1310943	Acinetobacter baumannii 25935_9	strain	470
1310944	Acinetobacter baumannii 25935_10	strain	470
1310955	Acinetobacter baumannii 25561_1	strain	470
1310956	Acinetobacter baumannii 25561_2	strain	470
1310961	Acinetobacter baumannii 25561_7	strain	470
1310964	Acinetobacter baumannii 25561_10	strain	470
1310965	Acinetobacter baumannii 25750_1	strain	470
1310970	Acinetobacter baumannii 25750_6	strain	470
1310971	Acinetobacter baumannii 25750_7	strain	470
1310972	Acinetobacter baumannii 25750_8	strain	470
1311118	Acinetobacter baumannii 25442_1	strain	470
1311124	Acinetobacter baumannii 25442_7	strain	470
1311126	Acinetobacter baumannii 25442_9	strain	470
1370126	Acinetobacter baumannii DU202	strain	470
1398964	Acinetobacter baumannii UH20108	strain	470
160488	Pseudomonas putida KT2440	strain	303
303	Pseudomonas putida	species	136845
136845	Pseudomonas putida group	speciesgroup	286
1789224	Acinetobacter larvae	species	469
242231	Neisseria gonorrhoeae FA 1090	strain	485
485	Neisseria gonorrhoeae	species	482
272624	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	strain	91891
91891	Legionella pneumophila subsp. pneumophila	subspecies	446
446	Legionella pneumophila	species	445
445	Legionella	genus	444
444	Legionellaceae	family	118969
118969	Legionellales	order	1236
360094	Xanthomonas oryzae pv. oryzae PXO99A	strain	64187
64187	Xanthomonas oryzae pv. oryzae	norank	347
347	Xanthomonas oryzae	species	338
338	Xanthomonas	genus	32033
32033	Xanthomonadaceae	family	135614
135614	Xanthomonadales	order	1236
575586	Acinetobacter johnsonii SH046	strain	40214
981334	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	strain	40216
999999227	Feline_infectious_peritonitis_virus	norank	11118
999999228	Murine_hepatitis_virus_GCF_000862345.1	norank	11118
999999229	Bat_coronavirus_1A	norank	11118
999999230	Rousettus_bat_coronavirus_HKU10	norank	11118
999999231	Mink_coronavirus_strain_WD1127	norank	11118
999999232	BtRf-AlphaCoV_YN2012	norank	11118
999999233	BtMr-AlphaCoV_SAX2011	norank	11118
999999234	BtRf-AlphaCoV_HuB2013	norank	11118
999999235	BtNv-AlphaCoV_SC2013	norank	11118
999999236	Rousettus_bat_coronavirus_GCF_001725835.1	norank	11118
999999237	Wencheng_Sm_shrew_coronavirus	norank	11118
999999238	Betacoronavirus_Erinaceus_VMC	norank	11118
999999239	Transmissible_gastroenteritis_virus	norank	11118
999999240	Munia_coronavirus_HKU13-3514	norank	11118
999999241	Wigeon_coronavirus_HKU20_GCF_000895415.1	norank	11118
999999242	Night_heron_coronavirus_HKU19	norank	11118
999999243	White-eye_coronavirus_HKU16	norank	11118
999999244	Common_moorhen_coronavirus_HKU21	norank	11118
999999245	Unidentified_human_coronavirus_GCF_002889935.1	norank	11118
999999246	Canada_goose_coronavirus	norank	11118
999999247	Porcine_epidemic_diarrhea_virus	norank	11118
999999248	Human_coronavirus_229E	norank	11118
999999249	Human_coronavirus_NL63	norank	11118
999999250	Human_coronavirus_HKU1	norank	11118
999999251	Bovine_coronavirus	norank	11118
999999252	Infectious_bronchitis_virus	norank	11118
999999253	SARS-CoV_GCF_000864885.1	norank	11118
999999254	Rousettus_bat_coronavirus_HKU9	norank	11118
999999255	Sparrow_coronavirus_HKU17	norank	11118
999999256	Tylonycteris_bat_coronavirus_HKU4	norank	11118
999999257	Scotophilus_bat_coronavirus_512	norank	11118
999999258	Beluga_whale_coronavirus_SW1	norank	11118
999999259	Pipistrellus_bat_coronavirus_HKU5	norank	11118
999999260	Rhinolophus_bat_coronavirus_HKU2	norank	11118
999999261	Miniopterus_bat_coronavirus_HKU8	norank	11118
999999262	Turkey_coronavirus	norank	11118
999999263	Thrush_coronavirus_HKU12-600	norank	11118
999999264	Rat_coronavirus_Parker	norank	11118
999999265	Bat_coronavirus_BM48-31	norank	11118
999999266	Magpie-robin_coronavirus_HKU18	norank	11118
999999267	Rabbit_coronavirus_HKU14	norank	11118
999999268	MERS-CoV_GCF_000901155.1	norank	11118
999999269	Bat_coronavirus_CDPHE15_USA_2006	norank	11118
999999270	Bat_Hp-betacoronavirus_Zhejiang2013	norank	11118
999999271	Betacoronavirus_HKU24	norank	11118
999999272	Camel_alphacoronavirus	norank	11118
999999273	Swine_enteric_coronavirus	norank	11118
999999274	Ferret_coronavirus	norank	11118
999999275	NL63-related_bat_coronavirus	norank	11118
999999276	Lucheng_Rn_rat_coronavirus	norank	11118
999999277	Coronavirus_AcCoV-JC34	norank	11118
999999278	Betacoronavirus_England_1	norank	11118
999999279	Bulbul_coronavirus_HKU11-934	norank	11118
999999280	Porcine_coronavirus_HKU15	norank	11118
999999281	Human_coronavirus_OC43	norank	11118
999999282	SARS-CoV-2_GCF_009858895.2	norank	11118
999999283	Rodent_coronavirus	norank	11118
999999284	Shrew_coronavirus	norank	11118
999999285	Alphacoronavirus_Bat-CoV_P.kuhlii	norank	11118
999999286	Murine_CoV_JHM-WU	norank	11118
999999287	Duck_CoV_ZZ2004	norank	11118
